flow_total_bytes,flow_duration_sec,flow_bytes_per_sec,ip_ttl_mean,pkt_size_mean,pkt_size_std,pkt_size_max,pkt_size_median,pkt_size_entropy,pkt_size_skewness,pkt_size_kurtosis,pkt_size_coeff_variation,pkt_size_iqr,ipt_mean,ipt_std,ipt_min,ipt_max,ipt_median,ipt_percentile_90,ipt_percentile_99,ipt_entropy,ipt_skewness,ipt_coeff_variation,ipt_iqr,ipt_autocorr_lag1,ipt_autocorr_lag2,ipt_autocorr_lag3,id_entropy,seq_entropy,payload_len_mean,payload_len_std,payload_len_entropy,label_binary,label_technique,label_protocol
2400.0,41.162156105041504,58.305983629124086,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0554399001292694,0.41156195331924333,0.3983724117279053,3.4245996475219727,1.0112669467926025,1.0217435836791993,2.6553053617477365,3.6635616461296445,4.763418813511976,0.38994352332978466,0.00461423397064209,-0.025290109383216755,-0.38563799937482307,-0.06855685242380792,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,41.12973117828369,58.351949581114425,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0546084917508638,0.4116397633391005,0.3983724117279053,3.4245996475219727,1.0110130310058594,1.0162055969238282,2.6553053617477365,3.6635616461296445,4.766721539421872,0.3903247191341074,0.003617525100708008,-0.024849215997847708,-0.3678559406469794,-0.0573268387751065,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.40162420272827,60.91119461602849,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.010298056480212,0.005458316404554688,0.995065450668335,1.033562421798706,1.010160207748413,1.014676809310913,1.0275634050369262,3.6635616461296445,1.3531472468328676,0.005402679307897487,0.0033140182495117188,-0.361549454427075,-0.04807870702616364,-0.05933023551484561,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.41400599479675,60.89205954646773,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.010615538328122,0.0068111751224376495,0.9926207065582275,1.033562421798706,1.010160207748413,1.0148232460021973,1.0325536012649537,3.6635616461296445,0.8652103391887297,0.006739630318474511,0.004844784736633301,-0.3963796287683564,0.0002750249298757853,-0.06961174048200258,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.425514698028564,60.87428454345606,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0109106332827837,0.005466164643201832,0.9926207065582275,1.0309076309204102,1.011340618133545,1.015257215499878,1.025795488357544,3.6635616461296445,0.1727156214099268,0.005407169005089268,0.004212737083435059,-0.44864967511035897,0.10753630454302979,-0.04232970183580563,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.40957522392273,60.8989055670697,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0105019288185315,0.006179595802393829,0.9904429912567139,1.029468059539795,1.010925054550171,1.015966272354126,1.0270352935791016,3.6635616461296445,-0.23138185898130872,0.006115372594705434,0.0044738054275512695,-0.5259800225667299,0.17431540168579604,-0.0508549087014783,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.42321252822876,60.877839376522,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.010851603287917,0.005811587145878482,0.9904429912567139,1.029468059539795,1.010925054550171,1.0143595218658448,1.0270352935791016,3.6635616461296445,-0.38194124602454693,0.005749199117828565,0.004169821739196777,-0.482872642143779,0.17357978189031303,-0.04538520692817488,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.431159019470215,60.86557077398953,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0110553594735951,0.0054367770977956035,0.9940595626831055,1.0250539779663086,1.0114574432373047,1.0142834186553955,1.0243383359909057,3.6635616461296445,-0.3649506115089461,0.005377328794959611,0.003998160362243652,-0.5211686980150741,0.13435764859757768,-0.06529102258796504,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.40392589569092,60.90763662365064,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.010357074248485,0.0050416237770981726,0.9940595626831055,1.0250539779663086,1.010744571685791,1.0137587547302247,1.0236634635925292,3.6635616461296445,-0.4398701291141361,0.004989942571390603,0.0038453340530395508,-0.5620154487767904,0.14929465804330827,-0.0711027964983739,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.42762517929077,60.87102606576954,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0109647481869428,0.0021648924451144733,1.006474494934082,1.015394687652588,1.0106890201568604,1.0137335777282714,1.0150302076339721,3.6635616461296445,0.14659109813041343,0.0021414123974124485,0.003533005714416504,-0.20954474311774768,-0.10168140697136559,0.10568764857523345,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
