fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,fwd_header_len,flow_duration,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,src_port,dst_port,tot_fwd_pkts,totlen_fwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,subflow_fwd_pkts,subflow_fwd_byts,label_binary,label_protocol,label_technique
85,85,85.0,0.0,113,85,93.8,11.42628548566856,60,0.02218,0.005545,0.022002,0.0,0.0095017312633014,0.000178,8.9e-05,0.000178,0.0,8.9e-05,59290,53,3,255,21145.175834084763,225.4283137962128,135.2569882777277,3,255,0,UDP,0
1399,74,585.5,585.7231285627479,1399,69,573.8461538461538,571.9681064472908,120,0.860321,0.0716934166666666,0.481956,0.0,0.1280410555378354,0.784246,0.1568492,0.481956,0.0,0.1716166403113637,49107,443,6,3513,8671.182035542548,15.110638935932052,6.974141047353255,6,3513,0,UDP,0
98,98,98.0,0.0,161,98,120.8,28.18084455796171,60,0.033085,0.0082712499999999,0.017181,0.0,0.0081730940094617,0.000232,0.000116,0.000232,0.0,0.000116,44852,53,3,294,18256.00725404261,151.1258878645912,90.67553271875472,3,294,0,UDP,0
71,71,71.0,0.0,327,71,144.6,100.9902965635808,60,0.043881,0.01097025,0.023397,0.0,0.0107700092705391,0.000543,0.0002715,0.000543,0.0,0.0002715,53955,53,3,213,16476.379298557462,113.9445318019188,68.36671908115129,3,213,0,UDP,0
1399,76,602.5,573.1651158261466,1399,69,942.8260869565216,580.5557047140201,120,0.721965,0.0328165909090909,0.322157,0.0,0.0838877736831444,0.7208950000000001,0.144179,0.353713,0.0,0.1409615131076564,56345,443,6,3615,30036.08208154135,31.85750001731386,8.310652178429702,6,3615,0,UDP,0
89,89,89.0,0.0,105,89,94.33333333333331,7.542472332656507,40,0.020685,0.0103425,0.020685,0.0,0.0103425,0.0,0.0,0.0,0.0,0.0,50814,53,2,178,13681.411650954798,145.03263234227703,96.688421561518,2,178,0,UDP,0
89,89,89.0,0.0,117,89,97.8,11.42628548566856,60,0.022916,0.005729,0.016473,0.0,0.0067208888921034,7.1e-05,3.55e-05,7.1e-05,0.0,3.55e-05,50302,53,3,267,21338.80258334788,218.18816547390472,130.9128992843428,3,267,0,UDP,0
1399,71,508.9230769230769,552.3455525913607,1399,66,475.5652173913044,537.8426168771871,260,2.115795,0.0961725,0.417779,0.0,0.1392169624231936,2.115795,0.17631625,0.417779,0.0,0.1571519166603475,40801,443,13,6616,5169.687989620923,10.870618372762957,6.144262558518193,13,6616,0,UDP,0
1399,71,131.43243243243242,232.00809490874903,1399,67,1176.1058524760476,491.227085836632,28120,93.698252,0.010817161394597,9.039403,0.0,0.2301895547283881,93.687024,0.0666811558718861,9.039403,0.0,0.5691498133521106,39448,443,1406,184794,108738.47465158688,92.456367275667,15.00561611330807,1406,184794,0,UDP,0
74,74,74.0,0.0,102,74,82.8,11.42628548566856,60,0.024765,0.00619125,0.014337,0.0,0.0063117320671508,7.8e-05,3.9e-05,7.8e-05,0.0,3.9e-05,44783,53,3,222,16717.141126589948,201.8978396931153,121.13870381586918,3,222,0,UDP,0
70,70,70.0,0.0,133,70,92.8,28.18084455796171,60,0.027132,0.006783,0.024115,0.0,0.0100728414312943,0.00013,6.5e-05,0.00013,0.0,6.5e-05,42228,53,3,210,17101.5774730945,184.2842400117942,110.57054400707652,3,210,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.054362,0.027181,0.054362,0.0,0.027181,0.0,0.0,0.0,0.0,0.0,41000,123,2,180,4966.704683418564,55.18560759353961,36.79040506235974,2,180,0,UDP,0
1399,73,483.0,572.080505928281,1399,66,517.9473684210526,583.0737493918903,380,20.789657,0.5618826216216216,19.481834,0.0,3.153975065017935,20.600802,1.1444890000000003,19.673366,0.0,4.494402884256855,41055,443,19,9177,946.72076600398,1.8278319839524049,0.9139159919762024,19,9177,0,UDP,0
342,342,342.0,0.0,342,342,342.0,0.0,40,1e-06,5e-07,1e-06,0.0,5e-07,0.0,0.0,0.0,0.0,0.0,68,67,2,684,1026000000.0,3000000.0,2000000.0,2,684,0,UDP,0
1399,71,181.01861702127653,339.15730545706344,1399,68,1281.7673267326732,372.4307139351326,7520,51.969642,0.0116966828719333,6.852926,-0.00128,0.253515174683544,51.969642,0.138585712,6.861205,0.0,0.864153114720316,47805,443,376,68063,109605.79639936716,85.51146071008148,7.234993075380431,376,68063,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.048713,0.0243565,0.048713,0.0,0.0243565,0.0,0.0,0.0,0.0,0.0,50543,123,2,180,5542.668281567549,61.58520312852832,41.05680208568555,2,180,0,UDP,0
89,89,89.0,0.0,281,89,153.0,90.50966799187808,40,0.004254,0.002127,0.004254,0.0,0.002127,0.0,0.0,0.0,0.0,0.0,33969,53,2,178,107898.4485190409,705.2186177715091,470.1457451810061,2,178,0,UDP,0
89,89,89.0,0.0,425,89,201.0,158.39191898578665,40,0.019322,0.009661,0.019322,0.0,0.009661,0.0,0.0,0.0,0.0,0.0,45818,53,2,178,31207.94948763068,155.2634302867198,103.50895352447988,2,178,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.051128,0.025564,0.051128,0.0,0.025564,0.0,0.0,0.0,0.0,0.0,36084,123,2,180,5280.863714598654,58.6762634955406,39.117508997027066,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.209381,0.1046905,0.209381,0.0,0.1046905,0.0,0.0,0.0,0.0,0.0,59754,123,2,180,1289.515285532116,14.327947617023511,9.551965078015677,2,180,0,UDP,0
71,71,71.0,0.0,327,71,144.6,100.9902965635808,60,0.011604,0.0029009999999999,0.011439,0.0,0.0049298685073742,0.000164,8.2e-05,0.000164,0.0,8.2e-05,41677,53,3,213,62306.10134436401,430.88590141330576,258.5315408479835,3,213,0,UDP,0
1399,77,621.8,635.2282739299314,1399,69,682.4444444444445,641.6901486804829,100,1.047702,0.13096275,0.35118,0.0,0.1646371411876357,1.047702,0.2619255,0.352639,0.0,0.1512375995652205,41724,443,5,3109,5862.353989970431,8.590228900966116,4.77234938942562,5,3109,0,UDP,0
98,98,98.0,0.0,161,98,120.8,28.18084455796171,60,0.020886,0.0052215,0.020808,0.0,0.0089989241718107,7.7e-05,3.85e-05,7.7e-05,0.0,3.85e-05,32909,53,3,294,28918.89303839893,239.3948099205209,143.63688595231255,3,294,0,UDP,0
71,71,71.0,0.0,327,71,144.6,100.9902965635808,60,0.007082,0.0017705,0.006736,0.0,0.0028703105668202,0.000346,0.000173,0.000346,0.0,0.000173,56781,53,3,213,102089.80513979102,706.0152499293985,423.6091499576391,3,213,0,UDP,0
1399,73,533.4444444444445,612.6960658726335,1399,69,781.8421052631579,612.2592556441133,180,1.045184,0.0580657777777778,0.337381,0.0,0.1158921733257808,1.045184,0.130648,0.339122,0.0,0.1485736065524425,59814,443,9,4801,14212.80846243341,18.178617353499483,8.610924009552386,9,4801,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.052439,0.0262195,0.052439,0.0,0.0262195,0.0,0.0,0.0,0.0,0.0,53813,123,2,180,5148.839604111444,57.2093289345716,38.13955262304773,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.048916,0.024458,0.048916,0.0,0.024458,0.0,0.0,0.0,0.0,0.0,35570,123,2,180,5519.666366832938,61.32962629814376,40.88641753209584,2,180,0,UDP,0
87,87,87.0,0.0,103,87,92.33333333333331,7.542472332656507,40,0.015467,0.0077335,0.015467,0.0,0.0077335,0.0,0.0,0.0,0.0,0.0,35952,53,2,174,17909.096786707185,193.96133704015,129.30755802676666,2,174,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.056285,0.0281425,0.056285,0.0,0.0281425,0.0,0.0,0.0,0.0,0.0,39805,123,2,180,4797.015190548103,53.30016878386781,35.53344585591188,2,180,0,UDP,0
1399,71,181.01861702127653,339.15730545706344,1399,68,1281.7673267326732,372.4307139351326,7520,51.969642,0.0116966828719333,6.852926,-0.00128,0.253515174683544,51.969642,0.138585712,6.861205,0.0,0.864153114720316,47805,443,376,68063,109605.79639936716,85.51146071008148,7.234993075380431,376,68063,0,UDP,0
1399,66,1354.847236704901,232.57695334780635,1399,66,1098.122419783364,549.8765273348425,76720,93.591906,0.0191316242845462,6.981517,0.0,0.264049887641689,93.591906,0.0244046691003911,6.996078,0.0,0.2998288682793075,443,39448,3836,5197194,57410.017913301184,52.28016191913006,40.98645025991885,3836,5197194,0,UDP,0
1399,75,735.578947368421,604.3295385265675,1399,68,482.9705882352941,550.2451584785329,760,90.740163,1.3543307910447762,27.75704,0.0,4.420364243954546,90.574714,2.447965243243244,27.926985,0.0,5.777274356176759,37016,443,38,27952,361.9345493130754,0.7493925264383755,0.4187781765390922,38,27952,0,UDP,0
1399,66,1354.847236704901,232.57695334780635,1399,66,1098.122419783364,549.8765273348425,76720,93.591906,0.0191316242845462,6.981517,0.0,0.264049887641689,93.591906,0.0244046691003911,6.996078,0.0,0.2998288682793075,443,39448,3836,5197194,57410.017913301184,52.28016191913006,40.98645025991885,3836,5197194,0,UDP,0
1399,71,596.7674418604652,602.1136737770285,1399,68,528.979079497908,590.5261071657552,2580,74.069458,0.3112162100840337,15.509804,0.0,1.6356729224955164,74.069458,0.578667640625,15.681841,0.0,2.221196234290513,37016,443,129,76983,1706.8573662304914,3.2267010783310983,1.7416085318188774,129,76983,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.050954,0.025477,0.050954,0.0,0.025477,0.0,0.0,0.0,0.0,0.0,55021,123,2,180,5298.897044392982,58.87663382658869,39.25108921772579,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.048203,0.0241015,0.048203,0.0,0.0241015,0.0,0.0,0.0,0.0,0.0,60385,123,2,180,5601.311121714416,62.23679024127129,41.491193494180855,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.051085,0.0255425,0.051085,0.0,0.0255425,0.0,0.0,0.0,0.0,0.0,56447,123,2,180,5285.30879906039,58.725653322893216,39.15043554859548,2,180,0,UDP,0
1399,71,131.85576923076923,241.74719495475247,1399,68,1114.193324061196,540.0903956504864,27040,92.674133,0.0143236681607418,7.925308,0.0,0.2493769292610688,92.674133,0.0685966935603256,7.932169,0.0,0.542852467954835,39448,443,1352,178269,77798.89346253718,69.8253092909971,14.588752613418029,1352,178269,0,UDP,0
1399,71,131.85576923076923,241.74719495475247,1399,68,1114.193324061196,540.0903956504864,27040,92.674133,0.0143236681607418,7.925308,0.0,0.2493769292610688,92.674133,0.0685966935603256,7.932169,0.0,0.542852467954835,39448,443,1352,178269,77798.89346253718,69.8253092909971,14.588752613418029,1352,178269,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.044754,0.022377,0.044754,0.0,0.022377,0.0,0.0,0.0,0.0,0.0,36395,123,2,180,6032.9802922643785,67.0331143584931,44.68874290566206,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.057971,0.0289855,0.057971,0.0,0.0289855,0.0,0.0,0.0,0.0,0.0,38122,123,2,180,4657.501164375291,51.75001293750324,34.50000862500215,2,180,0,UDP,0
85,85,85.0,0.0,113,85,93.8,11.42628548566856,60,0.019793,0.00494825,0.019712,0.0,0.0085239191800192,8.1e-05,4.05e-05,8.1e-05,0.0,4.05e-05,51014,53,3,255,23695.24579396756,252.61456070327893,151.56873642196734,3,255,0,UDP,0
1399,74,585.1666666666666,585.8965826453979,1399,69,573.6153846153846,572.0987728680772,120,0.948091,0.0790075833333333,0.57118,0.0,0.151717992986142,0.8749180000000001,0.1749836,0.57118,0.0,0.2059528579579317,51488,443,6,3511,7865.278754887453,13.711763955147765,6.32850644083743,6,3511,0,UDP,0
71,71,71.0,0.0,327,71,144.6,100.9902965635808,60,0.005959,0.00148975,0.005859,0.0,0.0025229179906409,0.0001,5e-05,0.0001,0.0,5e-05,58356,53,3,213,121329.08206074843,839.066957543212,503.4401745259272,3,213,0,UDP,0
1399,73,457.8888888888889,517.0173958913965,1399,69,803.1785714285714,609.830190273807,180,14.085332,0.521678962962963,13.032921,0.0,2.4556795711225647,14.085332,1.7606665,13.032921,0.0,4.262922497299681,57473,443,9,4121,1596.6254824522418,1.9878835656837908,0.6389625746840757,9,4121,0,UDP,0
89,89,89.0,0.0,105,89,94.33333333333331,7.542472332656507,40,0.00554,0.00277,0.00554,0.0,0.00277,0.0,0.0,0.0,0.0,0.0,35000,53,2,178,51083.03249097473,541.5162454873646,361.01083032490976,2,178,0,UDP,0
89,89,89.0,0.0,117,89,97.8,11.42628548566856,60,0.008561,0.00214025,0.008466,0.0,0.0036523793871256,9.5e-05,4.75e-05,9.5e-05,0.0,4.75e-05,39310,53,3,267,57119.49538605304,584.0439201027917,350.42635206167506,3,267,0,UDP,0
1399,73,475.6,577.9489942892884,1399,66,474.1578947368421,554.7450114249167,200,1.431617,0.0795342777777777,0.338945,0.0,0.122096170917212,1.431617,0.1590685555555555,0.349229,0.0,0.1477946166641856,45975,443,10,4756,6292.88420017365,13.27170604987228,6.985108447301199,10,4756,0,UDP,0
73,73,73.0,0.0,329,73,146.6,100.9902965635808,60,1.991834,0.4979584999999999,1.970991,0.0,0.8504922680331961,0.001032,0.000516,0.001032,0.0,0.000516,39171,53,3,219,368.0025544297366,2.510249348088244,1.5061496088529465,3,219,0,UDP,0
73,73,73.0,0.0,329,73,158.33333333333334,120.67955732250412,40,0.023346,0.011673,0.023346,0.0,0.011673,0.0,0.0,0.0,0.0,0.0,56200,53,2,146,20346.09783260516,128.5016705217168,85.66778034781119,2,146,0,UDP,0
1399,73,451.25,556.7339467824825,1399,69,701.6071428571429,616.4448961172277,240,1.372793,0.0508441851851851,0.337182,0.0,0.1114945729019818,1.035611,0.0941464545454545,0.332367,0.0,0.1337267342907397,32999,443,12,5415,14310.241966560145,20.39637439876224,8.741303313755242,12,5415,0,UDP,0
74,74,74.0,0.0,102,74,82.8,11.42628548566856,60,0.005632,0.001408,0.00386,0.0,0.0015663128678523,8.8e-05,4.4e-05,8.8e-05,0.0,4.4e-05,52060,53,3,222,73508.52272727274,887.7840909090909,532.6704545454545,3,222,0,UDP,0
1399,73,548.3529411764706,590.1519187440059,1399,66,432.86206896551727,532.515353454419,340,2.391524,0.0854115714285714,1.441931,0.0,0.2666098064174669,2.391524,0.14947025,1.441931,0.0,0.3401042092198544,55539,443,17,9322,5248.954223332068,12.126158884460285,7.108437966752581,17,9322,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.054331,0.0271655,0.054331,0.0,0.0271655,0.0,0.0,0.0,0.0,0.0,57816,123,2,180,4969.538569141007,55.21709521267785,36.811396808451896,2,180,0,UDP,0
1399,68,1377.928517110266,161.47095532915915,1399,68,1103.9727413403166,547.3629418106265,131500,92.386789,0.0109984272619047,8.486889,0.0,0.2309293619093225,92.386577,0.0140533278065104,8.510049,0.0,0.2619982217935655,443,39448,6575,9059880,100387.45907707648,90.93291466164064,71.16818401384207,6575,9059880,0,UDP,0
71,71,71.0,0.0,327,71,144.6,100.9902965635808,60,0.010881,0.00272025,0.007414,0.0,0.0030369771463578,7.3e-05,3.65e-05,7.3e-05,0.0,3.65e-05,55830,53,3,213,66446.09870416322,459.5165885488466,275.709953129308,3,213,0,UDP,0
1399,73,336.5833333333333,486.7827130478467,1399,69,1191.4533333333334,462.2571951726537,240,1.748587,0.023629554054054,0.607997,0.0,0.1120369458837118,1.748587,0.1589624545454545,0.609117,0.0,0.2516601139680854,58429,443,12,4039,51103.54817918697,42.89177490167776,6.8626839842684415,12,4039,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.052991,0.0264955,0.052991,0.0,0.0264955,0.0,0.0,0.0,0.0,0.0,34547,123,2,180,5095.204846105942,56.61338717895492,37.74225811930327,2,180,0,UDP,0
1399,75,713.5128205128206,610.8521106762959,1399,68,472.5072463768116,551.1507230447106,780,91.505672,1.3456716470588237,19.927206,0.0,4.06247182598348,91.356891,2.404128710526316,20.09533,0.0,5.270305205067799,37016,443,39,27827,356.294853503726,0.7540516176964418,0.4262030882632062,39,27827,0,UDP,0
1399,75,713.5128205128206,610.8521106762959,1399,68,472.5072463768116,551.1507230447106,780,91.505672,1.3456716470588237,19.927206,0.0,4.06247182598348,91.356891,2.404128710526316,20.09533,0.0,5.270305205067799,37016,443,39,27827,356.294853503726,0.7540516176964418,0.4262030882632062,39,27827,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.045953,0.0229765,0.045953,0.0,0.0229765,0.0,0.0,0.0,0.0,0.0,57502,123,2,180,5875.568515657302,65.28409461841447,43.522729745609645,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.049508,0.024754,0.049508,0.0,0.024754,0.0,0.0,0.0,0.0,0.0,50412,123,2,180,5453.664054294255,60.59626726993617,40.39751151329078,2,180,0,UDP,0
1399,66,1354.247299201503,232.7486496442289,1399,66,1138.0802220945816,521.524949823795,85160,43.890056,0.0169263613575009,5.446732,-1e-06,0.2274830283015476,43.890056,0.0214726301369863,5.461509,0.0,0.2572692187222352,443,39448,4258,5766385,135433.70735275434,52.18671581603502,42.5447129895993,4258,5766385,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.048991,0.0244955,0.048991,0.0,0.0244955,0.0,0.0,0.0,0.0,0.0,43911,123,2,180,5511.216345859443,61.23573717621604,40.82382478414403,2,180,0,UDP,0
1399,66,1354.247299201503,232.7486496442289,1399,66,1138.0802220945816,521.524949823795,85160,100.082941,0.0191656338567598,5.839417,-1e-06,0.2618620413957126,100.082941,0.0235102046041813,5.852849,0.0,0.2910648742639768,443,39448,4258,5766385,59392.66912629995,52.18671581603502,42.5447129895993,4258,5766385,0,UDP,0
1399,75,666.0961538461538,615.3424706121407,1399,68,464.52272727272725,550.958441290199,1040,100.90244,1.15979816091954,20.472737,0.0,3.983519162119696,100.738104,1.9752569411764704,20.648404,0.0,5.093392509546479,37016,443,52,34637,405.1239989835727,0.8721295540524094,0.5153492819400601,52,34637,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.276108,0.138054,0.276108,0.0,0.138054,0.0,0.0,0.0,0.0,0.0,36537,123,2,180,977.8782215654744,10.865313572949717,7.243542381966476,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.048426,0.024213,0.048426,0.0,0.024213,0.0,0.0,0.0,0.0,0.0,42455,123,2,180,5575.517284103581,61.950192045595344,41.3001280303969,2,180,0,UDP,0
1399,67,1348.900147928994,245.75363427093927,1399,67,1190.1424651751795,476.60079524910833,81120,68.556556,0.021640327020202,6.618477,0.0,0.2834991206770225,68.556556,0.0250572207602339,6.634232,0.0,0.3061192534506053,443,39448,4056,5471139,75699.24943044953,45.87533977694341,39.27192446924493,4056,5471139,0,UDP,0
87,87,87.0,0.0,103,87,92.33333333333331,7.542472332656507,40,0.021073,0.0105365,0.021073,0.0,0.0105365,0.0,0.0,0.0,0.0,0.0,59751,53,2,174,13144.78242300574,142.36226450908745,94.90817633939164,2,174,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.047475,0.0237375,0.047475,0.0,0.0237375,0.0,0.0,0.0,0.0,0.0,59169,123,2,180,5687.203791469194,63.1911532385466,42.1274354923644,2,180,0,UDP,0
324,324,324.0,0.0,342,324,330.0,8.48528137423857,40,0.000498,0.000249,0.000498,0.0,0.000249,0.0,0.0,0.0,0.0,0.0,68,67,2,648,1987951.807228916,6024.096385542169,4016.064257028113,2,648,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.052228,0.026114,0.052228,0.0,0.026114,0.0,0.0,0.0,0.0,0.0,44244,123,2,180,5169.640805698094,57.44045339664548,38.29363559776365,2,180,0,UDP,0
85,85,85.0,0.0,166,85,104.4,31.41719274537431,60,0.016613,0.00415325,0.013398,0.0,0.0054879932295421,5.9e-05,2.95e-05,5.9e-05,0.0,2.95e-05,52919,53,3,255,31421.17618732318,300.9691205682297,180.58147234093784,3,255,0,UDP,0
97,97,97.0,0.0,197,97,130.33333333333334,47.14045207910317,40,0.016452,0.008226,0.016452,0.0,0.008226,0.0,0.0,0.0,0.0,0.0,57562,53,2,194,23766.1074641381,182.3486506199854,121.56576707999028,2,194,0,UDP,0
1399,71,534.1764705882352,599.2933814864182,1399,68,361.44642857142856,514.4108599596123,680,45.864565,0.8339011818181818,29.450971,0.0,4.293045252406302,45.864565,1.3898353030303032,29.450971,0.0,5.48543278323946,37016,443,34,18162,441.32109396437096,1.2209861796356294,0.7413130376359178,34,18162,0,UDP,0
1399,67,1348.900147928994,245.75363427093927,1399,67,1190.1424651751795,476.60079524910833,81120,103.279889,0.0218028053620434,6.618477,0.0,0.2852972883199557,103.279889,0.0254697630086313,6.654463,0.0,0.310735198137489,443,39448,4056,5471139,54598.18997288039,45.87533977694341,39.27192446924493,4056,5471139,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.542183,0.2710915,0.542183,0.0,0.2710915,0.0,0.0,0.0,0.0,0.0,39012,123,2,180,497.9868420809949,5.533187134233276,3.688791422822184,2,180,0,UDP,0
1399,67,1349.2064910630293,243.91348086543783,1399,67,1212.9020374562667,453.4109530640772,85040,64.721218,0.0213179242424242,5.548759,0.0,0.2758250591082615,64.721218,0.024377106591337,5.567159,0.0,0.2963567882447415,443,39448,4252,5736826,81933.68576109788,46.30459150764072,40.52009118964568,4252,5736826,0,UDP,0
1399,67,1349.2064910630293,243.91348086543783,1399,67,1212.9020374562667,453.4109530640772,85040,104.935598,0.021600439687114,6.265416,-0.000111,0.2830441857421846,104.935598,0.0246849207245354,6.286286,0.0,0.304526485280688,443,39448,4252,5736826,56162.93338319757,46.30459150764072,40.52009118964568,4252,5736826,0,UDP,0
1399,71,683.9245283018868,603.197231396498,1399,66,457.93617021276594,540.1623831599877,1060,99.829049,1.0734306344086022,20.185315,0.0,3.752607131927007,99.829049,1.919789403846154,20.356228,0.0,4.917334208696963,37016,443,53,36248,431.1971358156482,0.9416096911831746,0.5309075918373218,53,36248,0,UDP,0
1399,71,683.9245283018868,603.197231396498,1399,66,457.93617021276594,540.1623831599877,1060,99.829049,1.0734306344086022,20.185315,0.0,3.752607131927007,99.829049,1.919789403846154,20.356228,0.0,4.917334208696963,37016,443,53,36248,431.1971358156482,0.9416096911831746,0.5309075918373218,53,36248,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.052982,0.026491,0.052982,0.0,0.026491,0.0,0.0,0.0,0.0,0.0,41495,123,2,180,5096.070363519686,56.62300403910762,37.74866935940508,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.046741,0.0233705,0.046741,0.0,0.0233705,0.0,0.0,0.0,0.0,0.0,49561,123,2,180,5776.513125521491,64.183479172461,42.78898611497401,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.050462,0.025231,0.050462,0.0,0.025231,0.0,0.0,0.0,0.0,0.0,52231,123,2,180,5350.560818041298,59.45067575601443,39.63378383734295,2,180,0,UDP,0
1399,69,1339.3287415363063,266.5679419841277,1399,69,1216.25,448.9153691230324,85660,104.844248,0.021559558708616,6.076226,-5.7e-05,0.256100451095424,104.844248,0.0244848780943484,6.09129,0.0,0.2746121642386915,443,39448,4283,5736345,56425.03153821085,46.392626136247365,40.85107272646946,4283,5736345,0,UDP,0
1399,69,1339.3287415363063,266.5679419841277,1399,69,1216.25,448.9153691230324,85660,104.844248,0.0206517845326716,6.076226,-5.7e-05,0.2468291562678204,104.844248,0.0244848780943484,6.09129,0.0,0.2746121642386915,443,39448,4283,5736345,56425.03153821085,46.392626136247365,40.85107272646946,4283,5736345,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.051309,0.0256545,0.051309,0.0,0.0256545,0.0,0.0,0.0,0.0,0.0,34617,123,2,180,5262.234695667426,58.46927439630474,38.97951626420316,2,180,0,UDP,0
1399,74,657.2608695652174,611.2211381923541,1399,68,460.88461538461536,546.8785779257429,920,91.231294,1.1848220000000005,19.155256,0.0,3.805062519733172,91.062437,2.023609711111112,19.32661,0.0,4.853706138800841,37016,443,46,30234,394.04242145244586,0.8549697870118996,0.50421295131471,46,30234,0,UDP,0
1399,74,657.2608695652174,611.2211381923541,1399,68,460.88461538461536,546.8785779257429,920,91.231294,1.1848220000000005,19.155256,0.0,3.805062519733172,91.062437,2.023609711111112,19.32661,0.0,4.853706138800841,37016,443,46,30234,394.04242145244586,0.8549697870118996,0.50421295131471,46,30234,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.050449,0.0252245,0.050449,0.0,0.0252245,0.0,0.0,0.0,0.0,0.0,33633,123,2,180,5351.939582548713,59.46599536165236,39.64399690776824,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.048831,0.0244155,0.048831,0.0,0.0244155,0.0,0.0,0.0,0.0,0.0,47104,123,2,180,5529.27443632119,61.43638262579099,40.957588417194,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.054792,0.027396,0.054792,0.0,0.027396,0.0,0.0,0.0,0.0,0.0,59866,123,2,180,4927.7266754270695,54.75251861585633,36.501679077237554,2,180,0,UDP,0
1399,71,207.7419354838709,373.12915758677343,1399,67,1171.1814656052256,493.9025859173109,15500,62.863854,0.0216398808950086,6.819242,0.0,0.2826035100783646,62.863022,0.1970627648902821,6.829405,0.0,0.8339346833216355,39448,443,775,161000,72254.61198157186,48.60165334907951,7.688565287923376,775,161000,0,UDP,0
1399,74,696.3571428571429,612.3934628989442,1399,68,488.72857142857146,556.4905831940675,840,87.866466,1.273427043478261,20.286126,0.0,3.997331509351292,87.690777,2.1387994390243903,20.286126,0.0,5.0489097441429776,37016,443,42,29247,389.352179021289,0.796663427888405,0.4779980567330431,42,29247,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,80,35.54371,8.8859275,20.249948,0.0,9.0386546493459,35.500051,11.833350333333334,20.249948,0.0,8.61281013334426,50564,123,4,360,12.66046791401348,0.1406718657112609,0.1125374925690087,4,360,0,UDP,0
1399,71,207.7419354838709,373.12915758677343,1399,67,1171.1814656052256,493.9025859173109,15500,100.79904,0.0205796325030624,6.819242,0.0,0.2818322184818171,100.796671,0.1302282571059431,6.829405,0.0,0.7001525623506573,39448,443,775,161000,56921.35560021206,48.60165334907951,7.688565287923376,775,161000,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.053751,0.0268755,0.053751,0.0,0.0268755,0.0,0.0,0.0,0.0,0.0,42927,123,2,180,5023.162359770051,55.81291510855612,37.208610072370746,2,180,0,UDP,0
1399,66,1344.3763522012578,257.42178636407147,1399,66,1126.0142769732818,530.3143548022852,79500,53.565736,0.0186640121951219,5.393947,-2.1e-05,0.2548813929799455,53.565736,0.0234834441034633,5.41061,0.0,0.2877025293789912,443,39448,3975,5343896,103066.78134694164,49.91214322641215,40.46517832449282,3975,5343896,0,UDP,0
1399,71,612.7894736842105,593.8769657222887,1399,68,418.3181818181818,522.1144992005893,760,81.390811,1.252166323076923,29.665665,0.0,4.861129628981987,81.197343,2.194522783783784,29.83646,0.0,6.332801933101885,37016,443,38,23286,339.2151971553644,0.8109023511265909,0.4668831718607645,38,23286,0,UDP,0
